trial,arm,reward,cost
15,4,0.19577003550301186,0.01
16,0,0.4787308395748915,0.03
16,1,0.44834582361146985,0.02
16,2,1.0926760751514406,0.12
16,3,0.5479643292640034,0.07
16,4,0.25932219480405716,0.01
17,0,0.4556562738347849,0.03
17,1,0.525333952031116,0.02
17,2,0.8679037170494343,0.12
17,3,0.5468727806421313,0.07
17,4,0.3305651146448099,0.01
18,0,0.5046409435366697,0.03
18,1,0.5326761441944854,0.02
18,2,0.6662784148375899,0.12
18,3,0.566072096073212,0.07
18,4,0.28176537054617673,0.01
19,0,0.37698447724279266,0.03
19,1,0.43993498620720506,0.02
19,2,0.8546624112383864,0.12
19,3,0.5976857783810338,0.07
19,4,0.2902557535110796,0.01
20,0,0.38092267330027607,0.03
20,1,0.341093009990657,0.02
20,2,0.7365650405673638,0.12
20,3,0.5209836594239462,0.07
20,4,0.2942067001412021,0.01
21,0,0.5297513600874292,0.03
21,1,0.6592050357769321,0.02
21,2,0.8377474201899077,0.12
21,3,0.6216672871186626,0.07
21,4,0.2988873651402036,0.01
22,0,0.3397445145885384,0.03
22,1,0.395443736575553,0.02
22,2,0.8153810290644647,0.12
22,3,0.8312080006861021,0.07
22,4,0.2925317439982975,0.01
23,0,0.5213665726028894,0.03
23,1,0.39431324695764697,0.02
23,2,0.5750065758416195,0.12
23,3,0.7057681673789269,0.07
23,4,0.34342919046181714,0.01
24,0,0.5614064132681212,0.03
24,1,0.2736954699838055,0.02
24,2,1.077986567219101,0.12
24,3,0.46402414903473327,0.07
24,4,0.3345315973558346,0.01
25,0,0.6758792701912562,0.03
25,1,0.2625050407644781,0.02
25,2,0.6928321640896978,0.12
25,3,0.6066668796833259,0.07
25,4,0.27576266224313684,0.01
26,0,0.36985573133879035,0.03
26,1,0.4085548342257512,0.02
26,2,0.5958133935951739,0.12
26,3,0.6421912809103422,0.07
26,4,0.253343033774798,0.01
27,0,0.6234846343304347,0.03
27,1,0.2910893709868329,0.02
27,2,0.7406047674301699,0.12
27,3,0.6744841356501186,0.07
27,4,0.2365564133442098,0.01
28,0,0.5153062226506178,0.03
28,1,0.5793549858155469,0.02
28,2,0.4891762793198239,0.12
28,3,0.6147402165605689,0.07
28,4,0.31690768260999,0.01
29,0,0.5606531109113839,0.03
29,1,0.2285244969699125,0.02
29,2,0.5453186864807156,0.12
29,3,0.6467844487336052,0.07
29,4,0.31890747388726876,0.01
30,0,0.5171903151582927,0.03
30,1,0.44687520808963294,0.02
30,2,0.6705871644592472,0.12
30,3,0.6192641012302953,0.07
30,4,0.31869660631079894,0.01
31,0,0.4382660540054431,0.03
31,1,0.6563903050868619,0.02
31,2,0.8962817193303456,0.12
31,3,0.48402616776574836,0.07
31,4,0.3382882395053634,0.01
32,0,0.4169710393754051,0.03
32,1,0.5076389668560841,0.02
32,2,1.030221295253848,0.12
32,3,0.5192351797565875,0.07
32,4,0.354825973366269,0.01
33,0,0.5304654798234055,0.03
33,1,0.5124620960632402,0.02
33,2,1.1746127074071122,0.12
33,3,0.5738881289797273,0.07
33,4,0.2622736207411313,0.01
34,0,0.4239377196566322,0.03
34,1,0.28659976170326606,0.02
34,2,0.7885189056386012,0.12
34,3,0.6296094376075811,0.07
34,4,0.317813634083888,0.01
35,0,0.5643635897711468,0.03
35,1,0.4008929608899634,0.02
35,2,1.0879112654919711,0.12
35,3,0.5720576008423941,0.07
35,4,0.4495171180791805,0.01
36,0,0.5478795890471775,0.03
36,1,0.28089797297019464,0.02
36,2,0.5941334273792465,0.12
36,3,0.6430348794481026,0.07
36,4,0.29085535587093664,0.01
37,0,0.5551052404167331,0.03
37,1,0.46435946842869186,0.02
37,2,0.7893546646843157,0.12
37,3,0.5167545967835014,0.07
37,4,0.2212497345894319,0.01
38,0,0.46017507692091764,0.03
38,1,0.5171973937372069,0.02
38,2,0.8454767363518678,0.12
38,3,0.4788548160223611,0.07
38,4,0.31223445190337873,0.01
39,0,0.5282189616618188,0.03
39,1,0.27721605954786377,0.02
39,2,0.8336686307229453,0.12
39,3,0.60272982825237,0.07
39,4,0.24129390094692943,0.01
40,0,0.5259670060764895,0.03
40,1,0.47643218618617955,0.02
40,2,1.015444823165084,0.12
40,3,0.6973111949433157,0.07
40,4,0.22864362106711278,0.01
41,0,0.41998591173494293,0.03
41,1,0.4701233633480742,0.02
41,2,0.904096531998428,0.12
41,3,0.6461295301990745,0.07
41,4,0.5105622273462895,0.01
42,0,0.543398843774701,0.03
42,1,0.5556945017809046,0.02
42,2,0.9902027449392703,0.12
42,3,0.6590821688740508,0.07
42,4,0.2859069877138854,0.01
43,0,0.5587836822363492,0.03
43,1,0.29252740291526885,0.02
43,2,0.7572782805216542,0.12
43,3,0.5510904629562351,0.07
43,4,0.3073130161129228,0.01
44,0,0.686039070753893,0.03
44,1,0.141604129941598,0.02
44,2,0.9378324932372548,0.12
44,3,0.44399199223698305,0.07
44,4,0.2774628724339495,0.01
45,0,0.5857761588319306,0.03
45,1,0.4079642146332643,0.02
45,2,0.5927931214370277,0.12
45,3,0.529246147620303,0.07
45,4,0.33953031866757905,0.01
46,0,0.4369560095255382,0.03
46,1,0.42894963950335435,0.02
46,2,0.812513851885186,0.12
46,3,0.5352979669774474,0.07
46,4,0.41845858641463507,0.01
47,0,0.5485545760256133,0.03
47,1,0.119832837299916,0.02
47,2,0.8400704639689001,0.12
47,3,0.5343302858470032,0.07
47,4,0.3488461567455165,0.01
48,0,0.4318718035962051,0.03
48,1,0.3832778447217146,0.02
48,2,0.9023755117685774,0.12
48,3,0.6794467434461615,0.07
48,4,0.23820402365969368,0.01
49,0,0.4693377989082104,0.03
49,1,0.33360504159090415,0.02
49,2,0.675808802108582,0.12
49,3,0.7649181528267042,0.07
49,4,0.3247285142207955,0.01
50,0,0.3935596925353933,0.03
50,1,0.5256731624988537,0.02
50,2,1.218693752135671,0.12
50,3,0.6952841997523589,0.07
50,4,0.22100595883507868,0.01
51,0,0.4570896528395406,0.03
51,1,0.5738070474728353,0.02
51,2,0.6651798525249665,0.12
51,3,0.6393628456738917,0.07
51,4,0.34465277547984124,0.01
52,0,0.4208770874249128,0.03
52,1,0.39089145339907777,0.02
52,2,0.1696081082824894,0.12
52,3,0.4998831740732424,0.07
52,4,0.28928657663990864,0.01
53,0,0.3946313357152753,0.03
53,1,0.6242095188121726,0.02
53,2,0.5238643464709003,0.12
53,3,0.5553957737637865,0.07
53,4,0.3099469171157203,0.01
54,0,0.6145961550456083,0.03
54,1,0.20109460935235532,0.02
54,2,1.03111482992151,0.12
54,3,0.5981721407968608,0.07
54,4,0.24999668370851544,0.01
55,0,0.5345000641947355,0.03
55,1,0.42655033201958154,0.02
55,2,0.6861975788277397,0.12
55,3,0.6038311980740517,0.07
55,4,0.28213159712915115,0.01
56,0,0.5059857188415521,0.03
56,1,0.49040782001645233,0.02
56,2,1.113824889238031,0.12
56,3,0.4796075276114493,0.07
56,4,0.41787049889397276,0.01
57,0,0.3370192179990593,0.03
57,1,0.37816883539459306,0.02
57,2,0.9186748455883832,0.12
57,3,0.623894227434828,0.07
57,4,0.26933649588166997,0.01
58,0,0.47967559992077485,0.03
58,1,0.33111517111054695,0.02
58,2,0.6883202535417122,0.12
58,3,0.6779121992169973,0.07
58,4,0.3221431346935161,0.01
59,0,0.4400199951076785,0.03
59,1,0.5231548228222452,0.02
59,2,0.8637077862834648,0.12
59,3,0.6744219012897011,0.07
59,4,0.3368369945796827,0.01
60,0,0.42888820810657446,0.03
60,1,0.3218510345568379,0.02
60,2,0.94977062916211,0.12
60,3,0.6551851752161791,0.07
60,4,0.30177340408533243,0.01
61,0,0.5062973799546583,0.03
61,1,0.5752899891292238,0.02
61,2,0.6878886363437117,0.12
61,3,0.6491742512111536,0.07
61,4,0.2920018160338131,0.01
62,0,0.47889367757601337,0.03
62,1,0.5506213278890335,0.02
62,2,0.9650514378620586,0.12
62,3,0.6744834154200606,0.07
62,4,0.37326530770561833,0.01
63,0,0.49841811424555965,0.03
63,1,0.4931413147415755,0.02
63,2,0.7429118224103199,0.12
63,3,0.6279958034864019,0.07
63,4,0.2958852893695818,0.01
64,0,0.5046342699364044,0.03
64,1,0.4811721538077504,0.02
64,2,0.6435560343595328,0.12
64,3,0.7959767911901187,0.07
64,4,0.24867566313716605,0.01
65,0,0.3973793714739635,0.03
65,1,0.5588034894556594,0.02
65,2,0.9584492229391502,0.12
65,3,0.6564913826199547,0.07
65,4,0.3367678229493447,0.01
66,0,0.49569821398112235,0.03
66,1,0.27536862217210384,0.02
66,2,0.8184273715826929,0.12
66,3,0.5328696374063493,0.07
66,4,0.3554589536312168,0.01
67,0,0.484670706193125,0.03
67,1,0.2852639365623127,0.02
67,2,0.7407369293726744,0.12
67,3,0.6364284881561842,0.07
67,4,0.2725152466038658,0.01
68,0,0.42944237164266585,0.03
68,1,0.4327044664647347,0.02
68,2,0.8515154613088661,0.12
68,3,0.5490403983397426,0.07
68,4,0.2775110353271724,0.01
69,0,0.5156816848758546,0.03
69,1,0.199409169307519,0.02
69,2,0.5283000857319458,0.12
69,3,0.5289477989810185,0.07
69,4,0.29139519852273144,0.01
70,0,0.5221322388659168,0.03
70,1,0.6025516223173433,0.02
70,2,0.971358222298315,0.12
70,3,0.5820058396534744,0.07
70,4,0.30187502639404507,0.01
71,0,0.4146930979726272,0.03
71,1,0.39654703854664947,0.02
71,2,0.747138370227221,0.12
71,3,0.6278582632321185,0.07
71,4,0.2583122521425298,0.01
72,0,0.5391825448649279,0.03
72,1,0.6104646961030554,0.02
72,2,0.7823265149618386,0.12
72,3,0.6353626135993994,0.07
72,4,0.34009876115322896,0.01
73,0,0.4638801653997386,0.03
73,1,0.4300023532416565,0.02
73,2,0.8060630735929191,0.12
73,3,0.6064792293621389,0.07
73,4,0.26123477265019035,0.01
74,0,0.4987049322543815,0.03
74,1,0.46777396436274754,0.02
74,2,1.0874436896847102,0.12
74,3,0.6883307284780946,0.07
74,4,0.4189565344598729,0.01
75,0,0.43393096935575753,0.03
75,1,0.5193930158037815,0.02
75,2,0.8394616963224216,0.12
75,3,0.8052312786556788,0.07
75,4,0.25933272241935734,0.01
76,0,0.42801075330961247,0.03
76,1,0.31644375419326937,0.02
76,2,0.38816599632500176,0.12
76,3,0.5472532729403277,0.07
76,4,0.2619827495422557,0.01
77,0,0.5090022117337537,0.03
77,1,0.4462281490596703,0.02
77,2,1.1705790161506273,0.12
77,3,0.6874902646276747,0.07
77,4,0.2718048929597965,0.01
78,0,0.4232096798837043,0.03
78,1,0.46693565375074714,0.02
78,2,0.5453623847067623,0.12
78,3,0.7711885827561635,0.07
78,4,0.3664718225068774,0.01
79,0,0.4583214316578351,0.03
79,1,0.162858748438368,0.02
79,2,1.0684174363867547,0.12
79,3,0.5863187147010013,0.07
79,4,0.3696182992153696,0.01
80,0,0.36627581751062077,0.03
80,1,0.31644618433467475,0.02
80,2,0.8046256676648766,0.12
80,3,0.6016631564076504,0.07
80,4,0.2786414710872688,0.01
81,0,0.5476491244660253,0.03
81,1,0.25187514278814027,0.02
81,2,0.7757505727298349,0.12
81,3,0.6086280850126303,0.07
81,4,0.3306282531557666,0.01
82,0,0.5549100970276711,0.03
82,1,0.24401185553555785,0.02
82,2,0.5035272682041123,0.12
82,3,0.7185792980803584,0.07
82,4,0.3208117252457,0.01
83,0,0.4354738013096739,0.03
83,1,0.6130038574245559,0.02
83,2,0.8262259584676831,0.12
83,3,0.7092332324860635,0.07
83,4,0.3065392461480049,0.01
84,0,0.6652691802553465,0.03
84,1,0.6411615021729179,0.02
84,2,0.7549026125574932,0.12
84,3,0.6894992403406637,0.07
84,4,0.3376857636826395,0.01
85,0,0.6086540614061461,0.03
85,1,0.2660370547860036,0.02
85,2,0.9377916655756947,0.12
85,3,0.6977503262507108,0.07
85,4,0.20810394168179414,0.01
86,0,0.3999094536639396,0.03
86,1,0.11788988268688216,0.02
86,2,0.7509040231826445,0.12
86,3,0.6653665143006163,0.07
86,4,0.38387704510797593,0.01
87,0,0.5027609530383376,0.03
87,1,0.6236860837342811,0.02
87,2,0.5336521547731672,0.12
87,3,0.43537866826126026,0.07
87,4,0.29990597902947225,0.01
88,0,0.5281165537232353,0.03
88,1,0.3945913942378246,0.02
88,2,0.3992083252322001,0.12
88,3,0.5887335962462851,0.07
88,4,0.23258909392278843,0.01
89,0,0.5514792144942972,0.03
89,1,0.4496538981367554,0.02
89,2,0.6197595137943693,0.12
89,3,0.5483826428530141,0.07
89,4,0.24580839117018552,0.01
90,0,0.4915728498430545,0.03
90,1,0.5308141259971207,0.02
90,2,0.6107919853367676,0.12
90,3,0.6450844189741952,0.07
90,4,0.27431911436972545,0.01
91,0,0.4318430023209402,0.03
91,1,0.3843405133622665,0.02
91,2,0.6011066017347704,0.12
91,3,0.5446033159920176,0.07
91,4,0.23833438158946108,0.01
92,0,0.6574145158725606,0.03
92,1,0.4039628438169014,0.02
92,2,0.6667336906366502,0.12
92,3,0.6175280915197511,0.07
92,4,0.29684551812166426,0.01
93,0,0.4786246867581823,0.03
93,1,0.48379358793598837,0.02
93,2,0.9517685080852528,0.12
93,3,0.5468023909769999,0.07
93,4,0.27186339682925176,0.01
94,0,0.47420077117299547,0.03
94,1,0.08166507138296286,0.02
94,2,0.5072286282339631,0.12
94,3,0.7270530554072299,0.07
94,4,0.3915637597577192,0.01
95,0,0.4763288519642882,0.03
95,1,0.4786072052053902,0.02
95,2,0.8644805302287156,0.12
95,3,0.8896936768032475,0.07
95,4,0.3632450877263237,0.01
96,0,0.4862363410168733,0.03
96,1,0.2673309732412013,0.02
96,2,0.4893790997576188,0.12
96,3,0.6165290454073862,0.07
96,4,0.26213269482917606,0.01
97,0,0.3803596465549102,0.03
97,1,0.3099375992629556,0.02
97,2,0.5920492104930244,0.12
97,3,0.7574784553318936,0.07
97,4,0.3504203828995754,0.01
98,0,0.49604783794030066,0.03
98,1,0.6031842967529346,0.02
98,2,0.8187332409758741,0.12
98,3,0.5153780008738149,0.07
98,4,0.3849963877648345,0.01
99,0,0.5407828415734051,0.03
99,1,0.25606375531838166,0.02
99,2,0.7663697545668462,0.12
99,3,0.514016265928448,0.07
99,4,0.22836709450102227,0.01
100,0,0.5724613233880882,0.03
100,1,0.6624085547208309,0.02
100,2,0.530040182560976,0.12
100,3,0.6506820774856041,0.07
100,4,0.26783036552433354,0.01
101,0,0.45685314360804785,0.03
101,1,0.31740887784745997,0.02
101,2,0.634603405450628,0.12
101,3,0.6018095546547585,0.07
101,4,0.25811178872544505,0.01
102,0,0.5188233683487908,0.03
102,1,0.39217216470696403,0.02
102,2,0.7568617620329302,0.12
102,3,0.5109814521060482,0.07
102,4,0.27181202528236686,0.01
103,0,0.5584910022725468,0.03
103,1,0.46817648017340213,0.02
103,2,0.6123901941174034,0.12
103,3,0.6066365690157765,0.07
103,4,0.3433997659497394,0.01
104,0,0.36014264800427176,0.03
104,1,0.47402937052919303,0.02
104,2,0.6739907927501924,0.12
104,3,0.6514068735163501,0.07
104,4,0.26176033146235833,0.01
105,0,0.3490606441656423,0.03
105,1,0.17466189781591188,0.02
105,2,0.8130054155669663,0.12
105,3,0.6218736376635408,0.07
105,4,0.2541573339068724,0.01
106,0,0.5489368631279892,0.03
106,1,0.16997638341311044,0.02
106,2,0.7906747913845849,0.12
106,3,0.48215346102256657,0.07
106,4,0.2677660337894636,0.01
107,0,0.5005772113136826,0.03
107,1,0.280448996927343,0.02
107,2,0.7283809355486461,0.12
107,3,0.6927978168753718,0.07
107,4,0.27180552823270226,0.01
108,0,0.5650596147669286,0.03
108,1,0.24331342474271447,0.02
108,2,0.9072296972002293,0.12
108,3,0.7341490189625005,0.07
108,4,0.1696783614431391,0.01
109,0,0.43151396810251497,0.03
109,1,0.47867824633819644,0.02
109,2,0.7638843224899906,0.12
109,3,0.6324588579702743,0.07
109,4,0.2703451984360173,0.01
110,0,0.5037830446152832,0.03
110,1,0.37763210923943225,0.02
110,2,1.0320181712606582,0.12
110,3,0.6213699801136152,0.07
110,4,0.3210967834858534,0.01
111,0,0.46300846417118213,0.03
111,1,0.33185910170040317,0.02
111,2,0.7189916184624822,0.12
111,3,0.6346729535259381,0.07
111,4,0.2802089364837878,0.01
112,0,0.5204035832941265,0.03
112,1,0.685297770133206,0.02
112,2,0.973991991991239,0.12
112,3,0.5662277644440551,0.07
112,4,0.36764543040463665,0.01
113,0,0.4633194344868371,0.03
113,1,0.11804262659897397,0.02
113,2,0.6064183175845558,0.12
113,3,0.41947476750254364,0.07
113,4,0.2839534232101735,0.01
114,0,0.49820662341770533,0.03
114,1,0.6302807053627615,0.02
114,2,0.8675469943082702,0.12
114,3,0.5763854497631579,0.07
114,4,0.34760496082579007,0.01
115,0,0.31582913172315497,0.03
115,1,0.43159124756317124,0.02
115,2,0.9543812319242907,0.12
115,3,0.45673430665091497,0.07
115,4,0.36454834292885346,0.01
116,0,0.5243890061330431,0.03
116,1,0.3418317966730795,0.02
116,2,0.9273721330103892,0.12
116,3,0.8129158214914176,0.07
116,4,0.31270259114765286,0.01
117,0,0.5170044439593675,0.03
117,1,0.3357541319534003,0.02
117,2,0.6373704413326867,0.12
117,3,0.6760819025717033,0.07
117,4,0.2567570817835121,0.01
118,0,0.5025541182045463,0.03
118,1,0.33323103809109045,0.02
118,2,0.8972884539159942,0.12
118,3,0.6288979000022601,0.07
118,4,0.35882340299550075,0.01
119,0,0.45498065857368164,0.03
119,1,0.3618842464230441,0.02
119,2,0.6121538171929807,0.12
119,3,0.5549921402927693,0.07
119,4,0.32323649657511755,0.01
120,0,0.5586216688415897,0.03
120,1,0.27193340179590547,0.02
120,2,0.973694917972667,0.12
120,3,0.7259855965864703,0.07
120,4,0.3251841412837575,0.01
121,0,0.6502218974672498,0.03
121,1,0.2923944694436173,0.02
121,2,0.5601455400322868,0.12
121,3,0.4282215763540935,0.07
121,4,0.38353678838926697,0.01
122,0,0.5502271106897619,0.03
122,1,0.39143487388144826,0.02
122,2,0.8583618633081568,0.12
122,3,0.4902785405066542,0.07
122,4,0.43472603170134694,0.01
123,0,0.5072702926855736,0.03
123,1,0.4141855421760147,0.02
123,2,0.9455599516345841,0.12
123,3,0.6428958770149877,0.07
123,4,0.3149673489086452,0.01
124,0,0.43203918954457343,0.03
124,1,0.4641154864490538,0.02
124,2,1.1717239915105164,0.12
124,3,0.7250149043847228,0.07
124,4,0.3887727591758635,0.01
125,0,0.454882557667929,0.03
125,1,0.2626334952863417,0.02
125,2,0.7789960784285088,0.12
125,3,0.602493866667426,0.07
125,4,0.36187692284558415,0.01
126,0,0.3582563932893278,0.03
126,1,0.6100249890536187,0.02
126,2,0.7726936550379496,0.12
126,3,0.556646298354995,0.07
126,4,0.24834757417347697,0.01
127,0,0.3613327242413801,0.03
127,1,0.512615223528348,0.02
127,2,0.8179409943820518,0.12
127,3,0.4746537145245998,0.07
127,4,0.2330952541857711,0.01
128,0,0.4692328115980675,0.03
128,1,0.6292580683374073,0.02
128,2,0.7528239316732789,0.12
128,3,0.4544014194537799,0.07
128,4,0.28965444884576763,0.01
129,0,0.4743912119946405,0.03
129,1,0.027199331938357274,0.02
129,2,0.7929799241091159,0.12
129,3,0.5752612196301755,0.07
129,4,0.34042552306344326,0.01
130,0,0.6479446085665292,0.03
130,1,0.5544533175746358,0.02
130,2,0.7510053721274751,0.12
130,3,0.49208003866954125,0.07
130,4,0.4416040933951675,0.01
131,0,0.5015440679023851,0.03
131,1,0.4010208493547953,0.02
131,2,0.7988811329612834,0.12
131,3,0.6160180522729461,0.07
131,4,0.2951189737972995,0.01
132,0,0.44977444783719667,0.03
132,1,0.3236881520029499,0.02
132,2,0.7971934603457507,0.12
132,3,0.5455746467422923,0.07
132,4,0.2644776123137008,0.01
133,0,0.5054059926251971,0.03
133,1,0.36393864171766405,0.02
133,2,1.0977810285667737,0.12
133,3,0.3453578682026638,0.07
133,4,0.3617322193186207,0.01
134,0,0.598629768746306,0.03
134,1,0.11317948695091623,0.02
134,2,0.7365703065978838,0.12
134,3,0.5619131177303998,0.07
134,4,0.22703511965470943,0.01
135,0,0.4330745949550664,0.03
135,1,0.24595159091026222,0.02
135,2,1.1463440987336606,0.12
135,3,0.6860894473490088,0.07
135,4,0.37143681962018515,0.01
136,0,0.5557327748387366,0.03
136,1,0.2434037607491441,0.02
136,2,0.7010038359156763,0.12
136,3,0.6436905833166522,0.07
136,4,0.23702731110072414,0.01
137,0,0.5550232715881013,0.03
137,1,0.3659591275939932,0.02
137,2,0.7302850500432987,0.12
137,3,0.6647411969793316,0.07
137,4,0.32684579248909756,0.01
138,0,0.46717296763599925,0.03
138,1,0.5589715798839299,0.02
138,2,0.59214401312146,0.12
138,3,0.655713882659705,0.07
138,4,0.33486815780449586,0.01
139,0,0.4713791012641156,0.03
139,1,0.44407374376718806,0.02
139,2,0.5588821844590347,0.12
139,3,0.6849825668246555,0.07
139,4,0.2929337748457229,0.01
140,0,0.4539412569215425,0.03
140,1,0.543758372242907,0.02
140,2,0.6658303741298363,0.12
140,3,0.46339617684546175,0.07
140,4,0.2189976875470616,0.01
141,0,0.5462716140200733,0.03
141,1,0.22252879229076258,0.02
141,2,1.1468377419961417,0.12
141,3,0.39941670625104636,0.07
141,4,0.3943389982508331,0.01
142,0,0.5139612288171742,0.03
142,1,0.3857632618730729,0.02
142,2,0.6970138266201694,0.12
142,3,0.6351179308634467,0.07
142,4,0.30087148953930065,0.01
143,0,0.5869500939489514,0.03
143,1,0.4148519927504953,0.02
143,2,0.8329990245419432,0.12
143,3,0.5626568398396836,0.07
143,4,0.29983063088143447,0.01
144,0,0.5218781846953704,0.03
144,1,0.16326777865265135,0.02
144,2,0.5398949314361225,0.12
144,3,0.6678100889321579,0.07
144,4,0.3121096471150961,0.01
145,0,0.48165016308635084,0.03
145,1,0.4016420393697177,0.02
145,2,0.8715869815687428,0.12
145,3,0.5459228303706106,0.07
145,4,0.26094937530081536,0.01
146,0,0.5127201418669903,0.03
146,1,0.2641823939668871,0.02
146,2,0.8834542390177507,0.12
146,3,0.43545455759740515,0.07
146,4,0.3583714888518522,0.01
147,0,0.5353584740613869,0.03
147,1,0.43440650036188344,0.02
147,2,0.9958143564597425,0.12
147,3,0.7554200722239448,0.07
147,4,0.35757454650447723,0.01
148,0,0.3461164878770714,0.03
148,1,0.22264633628714678,0.02
148,2,0.6813854862027252,0.12
148,3,0.5996786497700292,0.07
148,4,0.3308018212032857,0.01
149,0,0.43733415608404647,0.03
149,1,0.4248551368213891,0.02
149,2,0.6558470984316901,0.12
149,3,0.5391058087157649,0.07
149,4,0.22708096687988083,0.01
150,0,0.421179520468128,0.03
150,1,0.2127026928855076,0.02
150,2,0.6127191917176337,0.12
150,3,0.6972959706777447,0.07
150,4,0.25172739989195825,0.01
151,0,0.7120288529036986,0.03
151,1,0.4671285385314746,0.02
151,2,0.8397539457947173,0.12
151,3,0.5156560108827847,0.07
151,4,0.3406467025001446,0.01
152,0,0.44961282581375006,0.03
152,1,0.41592515343959535,0.02
152,2,1.3043525356853762,0.12
152,3,0.5880743095261582,0.07
152,4,0.36484583228679796,0.01
153,0,0.43918016842470237,0.03
153,1,0.394275087160469,0.02
153,2,1.1499686043303057,0.12
153,3,0.5376381295101621,0.07
153,4,0.40059097727603443,0.01
154,0,0.5545941083202579,0.03
154,1,0.32153583160418053,0.02
154,2,0.9272989537592599,0.12
154,3,0.6895926727145393,0.07
154,4,0.3364155569635069,0.01
155,0,0.36825561791296063,0.03
155,1,0.2988277834537506,0.02
155,2,0.7551853548861257,0.12
155,3,0.5901288242354955,0.07
155,4,0.33635422605798154,0.01
156,0,0.5112359418763401,0.03
156,1,0.21495601293387706,0.02
156,2,0.8779666996567663,0.12
156,3,0.6552056458019632,0.07
156,4,0.333072705143483,0.01
157,0,0.585107863350368,0.03
157,1,0.5140978651122938,0.02
157,2,0.8934156234970821,0.12
157,3,0.5905342574114285,0.07
157,4,0.21337420568348806,0.01
158,0,0.5318427703250455,0.03
158,1,0.42774013205979305,0.02
158,2,0.856720820555415,0.12
158,3,0.47590888529707054,0.07
158,4,0.24463105247199465,0.01
159,0,0.5828479034026315,0.03
159,1,0.3936453442831673,0.02
159,2,0.9369015364060853,0.12
159,3,0.5998902457323938,0.07
159,4,0.3045038559188207,0.01
160,0,0.5734516153288366,0.03
160,1,0.32793743197882413,0.02
160,2,0.8224012239696563,0.12
160,3,0.553283847573021,0.07
160,4,0.2794806533413982,0.01
161,0,0.4714097203002653,0.03
161,1,0.429732247108289,0.02
161,2,0.7099567696026238,0.12
161,3,0.7164968319294844,0.07
161,4,0.25468066641036874,0.01
162,0,0.48141389950760083,0.03
162,1,0.3384610870639913,0.02
162,2,1.0866288741795902,0.12
162,3,0.6158727037685996,0.07
162,4,0.35851642067735945,0.01
163,0,0.3751811614855757,0.03
163,1,0.4359262316633708,0.02
163,2,0.9776117836239443,0.12
163,3,0.6050169789811652,0.07
163,4,0.36032939221602245,0.01
164,0,0.4543858047817895,0.03
164,1,0.5934490120015915,0.02
164,2,1.2532644729799254,0.12
164,3,0.5627303367582324,0.07
164,4,0.2788874140964984,0.01
