trial,arm,reward,cost
47,1,0.1913740209268871,0.06
47,2,0.10982333865946718,0.03
47,3,0.5714291239053203,0.12
47,4,0.03142617241016414,0.05
48,0,0.007655116015864922,0.04
48,1,0.5578794425070677,0.06
48,2,0.0007853631323848277,0.03
48,3,0.5691491887301078,0.12
48,4,0.20970413870184346,0.05
49,0,0.006356195286105652,0.04
49,1,0.4705209649825841,0.06
49,2,0.04240566814583773,0.03
49,3,0.43556390399411304,0.12
49,4,0.0654297397800946,0.05
50,0,0.13351106815903582,0.04
50,1,0.2878076007960682,0.06
50,2,0.1814072440539413,0.03
50,3,0.046216347126410096,0.12
50,4,0.020830056885167567,0.05
51,0,0.06235944665467208,0.04
51,1,0.3675725128435481,0.06
51,2,0.5238957672686714,0.03
51,3,1.5180775750364546,0.12
51,4,0.002015478576236108,0.05
52,0,0.4080476294965502,0.04
52,1,0.19173896889668296,0.06
52,2,0.056108478807108106,0.03
52,3,0.29886101216113936,0.12
52,4,0.19974399685700966,0.05
53,0,0.5682777447547237,0.04
53,1,0.4293864826434317,0.06
53,2,0.46153044081922484,0.03
53,3,0.8056995269760026,0.12
53,4,0.00254027477996323,0.05
54,0,0.4016510481276784,0.04
54,1,0.20744623970045195,0.06
54,2,0.19289313704267927,0.03
54,3,0.6685413698508231,0.12
54,4,0.0014074423139017107,0.05
55,0,0.2571725136985123,0.04
55,1,1.3086315823634909,0.06
55,2,0.15242362864770703,0.03
55,3,0.32709210952871226,0.12
55,4,0.21396735077946724,0.05
56,0,0.09848679413665606,0.04
56,1,0.0080314125503345,0.06
56,2,0.06180174038911686,0.03
56,3,1.8102169450010146,0.12
56,4,1.336735510739427,0.05
57,0,0.130054648406825,0.04
57,1,0.8196065963378868,0.06
57,2,0.32912981273110575,0.03
57,3,0.19403816822088182,0.12
57,4,0.10123641516590416,0.05
58,0,0.052029723086582116,0.04
58,1,0.20468074923055268,0.06
58,2,0.07844559681867314,0.03
58,3,0.6580768899157784,0.12
58,4,0.009385984620469483,0.05
59,0,1.2306246462331343,0.04
59,1,0.003969171906874074,0.06
59,2,0.6442425308000477,0.03
59,3,0.32326584230166144,0.12
59,4,0.011999196127703024,0.05
60,0,0.4381048108812894,0.04
60,1,0.06910865681186049,0.06
60,2,0.5357244868684583,0.03
60,3,0.07693837135810036,0.12
60,4,0.032969241185345846,0.05
61,0,0.157842322428378,0.04
61,1,0.3792621034846582,0.06
61,2,0.1876066953964368,0.03
61,3,2.4604511788001577,0.12
61,4,0.05689833814383815,0.05
62,0,0.42669781136852414,0.04
62,1,0.5411550208259427,0.06
62,2,0.8174374378989859,0.03
62,3,0.3568713917035287,0.12
62,4,0.0411641902561964,0.05
63,0,0.8313239250108657,0.04
63,1,0.028569585493341,0.06
63,2,0.05105795922321475,0.03
63,3,0.20402276188262844,0.12
63,4,0.10491288117946683,0.05
64,0,0.1743670506854642,0.04
64,1,1.1659951645105093,0.06
64,2,1.0216113408570076,0.03
64,3,0.8528216037370312,0.12
64,4,0.11551993218396915,0.05
65,0,0.16247713214151904,0.04
65,1,0.39155537331385437,0.06
65,2,1.1766023585739045,0.03
65,3,0.013946437049017303,0.12
65,4,0.1392694377122556,0.05
66,0,0.5965773403039069,0.04
66,1,0.3855596635693897,0.06
66,2,0.06012493013997472,0.03
66,3,0.40857297127447245,0.12
66,4,0.03667683760103011,0.05
67,0,0.14310857031110263,0.04
67,1,0.5020619115894425,0.06
67,2,0.04388532085431665,0.03
67,3,0.9707744741054022,0.12
67,4,0.11557897157989509,0.05
68,0,0.3329905526281388,0.04
68,1,0.8873434045720568,0.06
68,2,1.3453378010211314,0.03
68,3,0.13101445788751262,0.12
68,4,0.04486014795035082,0.05
69,0,0.042658521000363145,0.04
69,1,0.03406936516313857,0.06
69,2,0.245854008064405,0.03
69,3,0.29650337734956383,0.12
69,4,0.1410739247504523,0.05
70,0,0.33202960271778503,0.04
70,1,0.05596845922813124,0.06
70,2,0.029284268169542237,0.03
70,3,2.165011579304641,0.12
70,4,0.03256422366361562,0.05
71,0,0.4883235068500552,0.04
71,1,0.09436393298474659,0.06
71,2,1.1827202110680697,0.03
71,3,0.19717023260160102,0.12
71,4,0.8676524500319556,0.05
72,0,0.008950644052961584,0.04
72,1,0.08584844412947741,0.06
72,2,0.3719065108613525,0.03
72,3,0.19226666561846031,0.12
72,4,0.13609345412717994,0.05
73,0,0.06426587189894746,0.04
73,1,0.15779837097719418,0.06
73,2,0.0001353242745442665,0.03
73,3,1.9606064132198082,0.12
73,4,0.042025681508732406,0.05
74,0,0.061462305487489134,0.04
74,1,0.41887211639429955,0.06
74,2,0.027407240319153297,0.03
74,3,0.0227808861200913,0.12
74,4,0.03145326642406135,0.05
75,0,0.4908317766567871,0.04
75,1,0.02401738273323712,0.06
75,2,0.9031079477083257,0.03
75,3,0.146711290720478,0.12
75,4,0.007068739631607866,0.05
76,0,0.07371648849122668,0.04
76,1,0.11671207709129512,0.06
76,2,0.17630659152118608,0.03
76,3,0.6322842320809873,0.12
76,4,0.03339391516890504,0.05
77,0,1.506464641009143,0.04
77,1,0.5090996764570684,0.06
77,2,0.24749772169796858,0.03
77,3,3.3810729640268713,0.12
77,4,0.031018507926862185,0.05
78,0,0.06510354425289296,0.04
78,1,0.5699563035461974,0.06
78,2,1.9535337416120837,0.03
78,3,0.5325440934908348,0.12
78,4,0.20074412476779888,0.05
79,0,0.22753046896638632,0.04
79,1,0.4336575463283088,0.06
79,2,0.0013850717600468652,0.03
79,3,0.6491371816502085,0.12
79,4,0.44353813403165265,0.05
80,0,0.0031452384878286437,0.04
80,1,0.21677756288683359,0.06
80,2,0.00026473472368431606,0.03
80,3,0.5766135887493274,0.12
80,4,0.051532286109873586,0.05
81,0,0.3372440463672604,0.04
81,1,0.02991207691345557,0.06
81,2,0.2194253151897058,0.03
81,3,1.7524204990770285,0.12
81,4,0.087100926140525,0.05
82,0,0.21656408914459707,0.04
82,1,0.13689764772525367,0.06
82,2,0.02333002262722018,0.03
82,3,0.031180953083810588,0.12
82,4,0.5942290836031587,0.05
83,0,0.028164699069223607,0.04
83,1,0.46324910996589824,0.06
83,2,0.3458791283729171,0.03
83,3,0.12829695028235016,0.12
83,4,0.2437779802209545,0.05
84,0,0.6407568572787995,0.04
84,1,0.8751814774522387,0.06
84,2,0.1887502439764721,0.03
84,3,0.4317746953160049,0.12
84,4,0.019010430959436424,0.05
85,0,0.00023656923122546467,0.04
85,1,0.6457542367451498,0.06
85,2,0.0001490433489901178,0.03
85,3,0.8729942292555608,0.12
85,4,0.30117820532018486,0.05
86,0,0.05114102695148396,0.04
86,1,0.16428012409822088,0.06
86,2,0.24112680479743248,0.03
86,3,0.030589546075834445,0.12
86,4,0.5702590480960488,0.05
87,0,0.02416050322467348,0.04
87,1,0.1330931827604986,0.06
87,2,0.00010966059221157197,0.03
87,3,0.28056572234550375,0.12
87,4,0.10698921757175837,0.05
88,0,0.10872063082315662,0.04
88,1,0.19937795437150307,0.06
88,2,0.18720916470008195,0.03
88,3,0.12731692871250033,0.12
88,4,0.1242666430046597,0.05
89,0,0.0691916562532035,0.04
89,1,0.12421751987330171,0.06
89,2,0.0004159428619308544,0.03
89,3,0.6168033496255236,0.12
89,4,0.028330356011048517,0.05
90,0,0.19159354485459085,0.04
90,1,0.42012315861829275,0.06
90,2,1.1639615662452802e-05,0.03
90,3,0.031525575212654165,0.12
90,4,0.047002873330103355,0.05
91,0,0.04106829509514545,0.04
91,1,0.29195455054849123,0.06
91,2,0.32038400031803305,0.03
91,3,0.08906287032322438,0.12
91,4,0.005498614681476892,0.05
92,0,0.2629827827488496,0.04
92,1,0.002466461194292195,0.06
92,2,0.3148050715322338,0.03
92,3,0.572549410983694,0.12
92,4,0.09381932034093968,0.05
93,0,0.0842459652639017,0.04
93,1,0.15348455424945137,0.06
93,2,0.001390669209881041,0.03
93,3,0.19154191027029674,0.12
93,4,0.21321351692619422,0.05
94,0,1.1157566378356698,0.04
94,1,0.046594231190460564,0.06
94,2,0.36042339151089553,0.03
94,3,0.6825026820033973,0.12
94,4,0.6158121062917511,0.05
95,0,0.0015531118159109768,0.04
95,1,0.6477549084346313,0.06
95,2,0.48686816765618246,0.03
95,3,0.08711870008657602,0.12
95,4,0.11135530578712947,0.05
96,0,0.18607707761748798,0.04
96,1,0.023614088580469903,0.06
96,2,0.6009951526956072,0.03
96,3,0.03261517553821659,0.12
96,4,0.0005843875328854054,0.05
97,0,0.02494483604604141,0.04
97,1,0.4874038528473452,0.06
97,2,0.018783223097898892,0.03
97,3,0.7081130156508715,0.12
97,4,0.15774677680293991,0.05
98,0,0.01851560909045463,0.04
98,1,0.23151175339881572,0.06
98,2,0.05037726927868749,0.03
98,3,0.058997409228145864,0.12
98,4,0.0038402391653141557,0.05
99,0,0.12041712223966503,0.04
99,1,0.061301445618269605,0.06
99,2,0.06092544528592613,0.03
99,3,0.062442768127521836,0.12
99,4,0.010601410618067996,0.05
100,0,0.13747105999118578,0.04
100,1,0.5834277989737288,0.06
100,2,0.01956719306440192,0.03
100,3,0.34273585360908376,0.12
100,4,0.31707264847999456,0.05
101,0,0.008718597621282848,0.04
101,1,0.4591456996956332,0.06
101,2,0.0010436988739156686,0.03
101,3,0.8136297592301948,0.12
101,4,0.020346286404098118,0.05
102,0,0.07093539009403482,0.04
102,1,0.03429009418008062,0.06
102,2,0.17871004438908222,0.03
102,3,0.48584976112056727,0.12
102,4,0.7337391133533341,0.05
103,0,1.960938647048485,0.04
103,1,0.39829420376310676,0.06
103,2,0.38215126454198334,0.03
103,3,0.004259076323108157,0.12
103,4,0.008160957600596975,0.05
104,0,0.00042651288709466084,0.04
104,1,0.043128138851918706,0.06
104,2,0.005669274341514602,0.03
104,3,0.2883356024762575,0.12
104,4,0.3190551358952091,0.05
105,0,0.09613673506807835,0.04
105,1,0.1203263046827287,0.06
105,2,0.09150483522969755,0.03
105,3,0.004904342236582319,0.12
105,4,0.2307181478735728,0.05
106,0,0.0016822943250194462,0.04
106,1,0.4574312833626049,0.06
106,2,0.06048634197159075,0.03
106,3,0.02504523468666105,0.12
106,4,0.04607899666105812,0.05
107,0,7.930071921679409e-05,0.04
107,1,0.657618632905533,0.06
107,2,0.4157266016148606,0.03
107,3,0.006999477773478509,0.12
107,4,0.015772180487819955,0.05
108,0,0.06015519057875576,0.04
108,1,0.6421950569770967,0.06
108,2,2.3568954303055403,0.03
108,3,0.5268495363214772,0.12
108,4,0.2611921115988223,0.05
109,0,0.5447784852980186,0.04
109,1,0.0016424400187816353,0.06
109,2,0.08920749916973665,0.03
109,3,1.9882108990603786,0.12
109,4,0.44103481075308865,0.05
110,0,0.5903379887461572,0.04
110,1,0.22671504731949801,0.06
110,2,0.0686939702995553,0.03
110,3,0.8093814741050193,0.12
110,4,0.4944307391860898,0.05
111,0,0.3295261312280956,0.04
111,1,0.4459177089811953,0.06
111,2,1.3555749817336802,0.03
111,3,0.010979729461657185,0.12
111,4,0.030314133076121845,0.05
112,0,0.5390608653334584,0.04
112,1,0.1255505148864876,0.06
112,2,1.1878690845565876,0.03
112,3,0.4223970623632168,0.12
112,4,0.084402439911172,0.05
113,0,0.010613440519305569,0.04
113,1,0.055639804150690655,0.06
113,2,0.010705241438206451,0.03
113,3,0.9525574767617233,0.12
113,4,0.08181435305314583,0.05
114,0,0.006147864652176906,0.04
114,1,1.47653969046795,0.06
114,2,0.04082718194280439,0.03
114,3,0.5591448312865093,0.12
114,4,0.3026233479860372,0.05
115,0,0.2752594887169415,0.04
115,1,0.7256376442582302,0.06
115,2,0.057729329558701026,0.03
115,3,0.44340892150169253,0.12
115,4,0.10693204320883616,0.05
116,0,0.5160526577943491,0.04
116,1,0.7523842810548598,0.06
116,2,0.10827271633869776,0.03
116,3,1.4142377982626977,0.12
116,4,0.05027302158829999,0.05
117,0,0.011797304675013382,0.04
117,1,0.4938353746715997,0.06
117,2,0.03406722958747249,0.03
117,3,1.0698026492815005,0.12
117,4,0.05188199497530586,0.05
118,0,0.0075524294753066745,0.04
118,1,0.09254242616865438,0.06
118,2,0.6513570292044382,0.03
118,3,0.7702580583720948,0.12
118,4,0.045826208176706046,0.05
119,0,0.08839813143833841,0.04
119,1,0.00431931751403442,0.06
119,2,0.009143324937677126,0.03
119,3,2.3005815590681373,0.12
119,4,0.000979355706955198,0.05
120,0,0.5568375920655949,0.04
120,1,0.8676196420752821,0.06
120,2,0.2433985420148989,0.03
120,3,0.5509161529390904,0.12
120,4,0.23673974582590102,0.05
121,0,0.009974843996277122,0.04
121,1,0.9554577152510026,0.06
121,2,0.06610773878884132,0.03
121,3,3.0391673570100752,0.12
121,4,0.3493460680226638,0.05
122,0,1.4435740036743792,0.04
122,1,0.09584856818817805,0.06
122,2,0.040560760238071945,0.03
122,3,0.10532160055224181,0.12
122,4,0.004963488677605961,0.05
123,0,0.43310653649360964,0.04
123,1,0.4472681026827081,0.06
123,2,0.9418977739404409,0.03
123,3,0.3229013862305057,0.12
123,4,0.010871281289957218,0.05
124,0,0.14475109487607465,0.04
124,1,0.1732731964473395,0.06
124,2,0.08818747157109473,0.03
124,3,1.360703574490124,0.12
124,4,0.003986024901146827,0.05
125,0,0.5054771494942978,0.04
125,1,0.9722356582090708,0.06
125,2,0.033189848947027846,0.03
125,3,0.015776452264934446,0.12
125,4,0.09732958091788864,0.05
126,0,0.029305660773095037,0.04
126,1,0.6090888004852055,0.06
126,2,1.3346273822362016,0.03
126,3,0.5308438054420591,0.12
126,4,0.06152998561922622,0.05
127,0,0.007614405684111444,0.04
127,1,0.5646753765400494,0.06
127,2,0.012272538035122857,0.03
127,3,0.8669476732515543,0.12
127,4,0.37268936447316714,0.05
128,0,0.11596760783281831,0.04
128,1,0.024060060117169227,0.06
128,2,8.958165332898086e-06,0.03
128,3,0.1947005642298294,0.12
128,4,0.09453591895464032,0.05
129,0,0.0025480012933365385,0.04
129,1,0.33025902188915035,0.06
129,2,0.06490591104795279,0.03
129,3,0.1508143114873508,0.12
129,4,0.3193764336433433,0.05
130,0,0.23425282192079214,0.04
130,1,0.01436779304132315,0.06
130,2,0.4430199134801397,0.03
130,3,0.6391869573127384,0.12
130,4,0.27959398533448376,0.05
131,0,0.008140968970956074,0.04
131,1,0.4356961816990014,0.06
131,2,0.001260548997152506,0.03
131,3,0.4206352346155489,0.12
131,4,0.022221245611077915,0.05
132,0,0.02305670138376284,0.04
132,1,0.14812300989656033,0.06
132,2,0.09309844037105619,0.03
132,3,0.47708946918330747,0.12
132,4,0.13833383989468717,0.05
133,0,0.14471024336317068,0.04
133,1,0.03142301634704504,0.06
133,2,0.03017210449927253,0.03
133,3,2.1523977942133317,0.12
133,4,0.18895064258140457,0.05
134,0,0.005935483299389606,0.04
134,1,0.38715812009461925,0.06
134,2,0.02550670686155825,0.03
134,3,2.1906030195349606,0.12
134,4,0.6488168950431683,0.05
135,0,0.11477961820257696,0.04
135,1,0.01391583507247849,0.06
135,2,0.8791724205298879,0.03
135,3,0.09601475064568654,0.12
135,4,0.06270785218331323,0.05
136,0,0.131341388191682,0.04
136,1,0.7791467365427422,0.06
136,2,0.8229065478858221,0.03
136,3,0.2554292491557507,0.12
136,4,0.1788116297435445,0.05
137,0,0.029041644245979804,0.04
137,1,0.8394457376926884,0.06
137,2,0.050612373560701446,0.03
137,3,0.04575394471775357,0.12
137,4,0.17241585563833747,0.05
138,0,0.1483981613932861,0.04
138,1,0.3144588279073924,0.06
138,2,0.7166647102712069,0.03
138,3,0.15417851089285906,0.12
138,4,0.048017289065500894,0.05
139,0,0.38663429170285685,0.04
139,1,0.017121082795513463,0.06
139,2,0.011580843244554162,0.03
139,3,0.5188376703061978,0.12
139,4,0.04994976838359642,0.05
140,0,0.0027844343636269403,0.04
140,1,0.1153170191399559,0.06
140,2,0.613499991514669,0.03
140,3,0.2065049963245798,0.12
140,4,0.07088565838182104,0.05
141,0,0.2730273531769301,0.04
141,1,0.2157141409590896,0.06
141,2,0.47238270577591707,0.03
141,3,0.0966216522528544,0.12
141,4,0.04689549182705049,0.05
142,0,0.1401602720216829,0.04
142,1,0.3700728587792996,0.06
142,2,0.03237020230733966,0.03
142,3,0.06123740790153514,0.12
142,4,0.8773352486572432,0.05
143,0,0.005284351345665782,0.04
143,1,0.1860997516518038,0.06
143,2,0.2855854857140453,0.03
143,3,0.19263720263493408,0.12
143,4,0.10181583501857402,0.05
144,0,0.13063043101188976,0.04
144,1,0.21311072468462658,0.06
144,2,0.0038857189418509946,0.03
144,3,1.2767116492767059,0.12
144,4,0.07380853441358365,0.05
145,0,0.4666004512783256,0.04
145,1,0.16922426085675474,0.06
145,2,0.0032729715088177028,0.03
145,3,0.13043534979371363,0.12
145,4,0.2726642235579897,0.05
146,0,0.24700285588077353,0.04
146,1,0.20370695657372193,0.06
146,2,0.4336995475876337,0.03
146,3,0.22958024729836005,0.12
146,4,0.2862621578056711,0.05
147,0,0.0009086561065913211,0.04
147,1,0.6699643121740901,0.06
147,2,0.013829116990059577,0.03
147,3,0.15737618353730684,0.12
147,4,0.28225829921722323,0.05
148,0,0.08218843884773992,0.04
148,1,0.08252065865425617,0.06
148,2,0.7436591640779121,0.03
148,3,0.5321447143276034,0.12
148,4,0.3136823342386332,0.05
149,0,0.000281086352366949,0.04
149,1,0.06783269830702016,0.06
149,2,0.5629510969895819,0.03
149,3,0.7694480168985924,0.12
149,4,0.8528171335268953,0.05
150,0,0.04035793357474006,0.04
150,1,0.7682962284748354,0.06
150,2,1.051190532378475,0.03
150,3,1.5768501738150493,0.12
150,4,0.14474755022221455,0.05
151,0,1.336457262472196,0.04
151,1,0.3722668425341744,0.06
151,2,0.012269608699337985,0.03
151,3,0.2945875088087349,0.12
151,4,0.0003736490340497764,0.05
152,0,0.30423486345029865,0.04
152,1,0.22558258622633975,0.06
152,2,0.018453621704490816,0.03
152,3,0.007669359696019064,0.12
152,4,0.05947871653301442,0.05
153,0,0.0012179246774034545,0.04
153,1,0.3114032569417933,0.06
153,2,0.005561829099230391,0.03
153,3,0.5634247759072194,0.12
153,4,0.06552067727712882,0.05
154,0,0.1844456969963276,0.04
154,1,0.4407531100899802,0.06
154,2,0.4984720425282664,0.03
154,3,0.9698790197171032,0.12
154,4,0.045785940047262816,0.05
155,0,0.03852472626270684,0.04
155,1,0.09012818306152538,0.06
155,2,0.957537407240892,0.03
155,3,0.42345440278881885,0.12
155,4,0.0001658992601348488,0.05
156,0,0.14524172574498304,0.04
156,1,0.07788190498058424,0.06
156,2,0.7306638024273584,0.03
156,3,1.1532691894697125,0.12
156,4,0.009778918733982242,0.05
157,0,0.10726040375406391,0.04
157,1,0.1594798846992654,0.06
157,2,0.7292297907198725,0.03
157,3,0.6211082752507321,0.12
157,4,0.5023321209132772,0.05
158,0,0.15844833543704848,0.04
158,1,0.35693557169516066,0.06
158,2,0.16244477443741734,0.03
158,3,0.004165793796432466,0.12
158,4,0.8411802723367066,0.05
159,0,0.26708324451104415,0.04
159,1,0.037758612916843994,0.06
159,2,0.029497666985127496,0.03
159,3,0.14275529141216747,0.12
159,4,0.006249585583960264,0.05
160,0,0.04640207065161432,0.04
160,1,1.1003313919587765,0.06
160,2,0.011228410111282615,0.03
160,3,1.6517028769381612,0.12
160,4,0.017351992443969323,0.05
161,0,0.02154137640284349,0.04
161,1,0.10098075331466144,0.06
161,2,0.14407826232969692,0.03
161,3,0.03807045800911242,0.12
161,4,0.020085707417455873,0.05
162,0,0.22932279574071818,0.04
162,1,1.2323305328520595,0.06
162,2,0.03544535050562581,0.03
162,3,0.7918701444324241,0.12
162,4,0.009343781536069653,0.05
163,0,0.011177478733822094,0.04
163,1,0.4937885618218865,0.06
163,2,0.054696118296566294,0.03
163,3,0.025578937519359513,0.12
163,4,0.036809482722554125,0.05
