trial,arm,reward,cost
12,2,0.583871428833399,0.066
12,3,0.7404050856814538,0.079
12,4,0.8257550390722764,0.097
13,0,0.3925554084233833,0.048
13,1,0.30812287847009584,0.05
13,2,0.5973486124550783,0.033
13,3,0.7060230209941026,0.034
13,4,1.0,0.05
14,0,0.38076390352188777,0.04
14,1,0.5301547342333612,0.064
14,2,0.7142822814515021,0.047
14,3,0.7751933032686774,0.081
14,4,0.94027943109361,0.074
15,0,0.25981489372077193,0.068
15,1,0.40094636748693113,0.033
15,2,0.5433702270397228,0.071
15,3,0.5449336568933867,0.075
15,4,0.8068562974806027,0.042
16,0,0.3080575765766197,0.096
16,1,0.6549934405017539,0.04
16,2,0.5216746707663763,0.095
16,3,0.6677938483794323,0.091
16,4,0.8813517217369671,0.087
17,0,0.2769135683566045,0.069
17,1,0.3392516765438772,0.037
17,2,0.6184633858532304,0.093
17,3,0.7259882794248423,0.054
17,4,0.8781822871777311,0.054
18,0,0.4521941565616898,0.092
18,1,0.5296984673233186,0.085
18,2,0.5319975278421509,0.041
18,3,0.7232253697161003,0.093
18,4,0.8293072473298682,0.03
19,0,0.32856485819736325,0.041
19,1,0.6865774511144757,0.076
19,2,0.6473832920911787,0.046
19,3,0.6025318329772678,0.053
19,4,0.8787084603742452,0.082
20,0,0.49633761292443224,0.076
20,1,0.5412780926936498,0.07
20,2,0.5754611883997129,0.049
20,3,0.6246263835642509,0.047
20,4,0.7922898290585896,0.092
21,0,0.4341151974816644,0.074
21,1,0.5013001891877907,0.07
21,2,0.7453534077157317,0.064
21,3,0.7625667347765006,0.05
21,4,0.7142842443583718,0.032
22,0,0.2929107501938888,0.096
22,1,0.5482472415243185,0.097
22,2,0.5776537214674149,0.031
22,3,0.7714000494092091,0.095
22,4,0.8473237624573545,0.097
23,0,0.39271710873431276,0.09
23,1,0.4153206281931595,0.09
23,2,0.4485152775314135,0.052
23,3,0.7214093744130203,0.096
23,4,0.6754261221288013,0.079
24,0,0.3116142563798867,0.073
24,1,0.5153725105945528,0.099
24,2,0.6058208718446,0.091
24,3,0.5857029702169376,0.082
24,4,0.9083051243175277,0.055
25,0,0.5053802052034904,0.051
25,1,0.551503526720866,0.091
25,2,0.6513785950912209,0.094
25,3,0.7515047686306048,0.086
25,4,1.0,0.075
26,0,0.49540017634932026,0.092
26,1,0.5651391251305798,0.054
26,2,0.5227174785462427,0.07
26,3,0.676318139325999,0.033
26,4,1.0,0.05
27,0,0.2132734807408252,0.071
27,1,0.45280681342105666,0.039
27,2,0.7088950596967366,0.067
27,3,0.6284696290740032,0.074
27,4,0.8679597748934677,0.036
28,0,0.4045571839903814,0.068
28,1,0.43483996523941826,0.075
28,2,0.39748574133423925,0.086
28,3,0.7186454314769427,0.049
28,4,0.72074792615673,0.032
29,0,0.38852635585331013,0.097
29,1,0.5504987278980458,0.059
29,2,0.6865755194170121,0.042
29,3,0.6525054688839044,0.068
29,4,0.7346670767426289,0.08
30,0,0.2739116045664955,0.097
30,1,0.5917861947054777,0.082
30,2,0.8122156197012633,0.059
30,3,0.8032465260551147,0.047
30,4,0.9266911149186623,0.031
31,0,0.3292330534381219,0.038
31,1,0.5443819428146228,0.063
31,2,0.6774634053429337,0.037
31,3,0.3758732659930927,0.042
31,4,0.697561235866571,0.06
32,0,0.5632411303931636,0.074
32,1,0.3569858622039367,0.033
32,2,0.7441273289066115,0.065
32,3,0.5564137848820561,0.09
32,4,0.701849134895205,0.035
33,0,0.4462103474263271,0.075
33,1,0.5069802084990019,0.096
33,2,0.5614686403138239,0.07
33,3,0.8586016816145352,0.062
33,4,0.6762184501173152,0.068
34,0,0.3848214904964417,0.097
34,1,0.5588317206484577,0.093
34,2,0.6280991867735033,0.035
34,3,0.6377300480179405,0.052
34,4,0.7410635243055789,0.038
35,0,0.4849602097021025,0.079
35,1,0.589959987543325,0.081
35,2,0.6307299520876609,0.086
35,3,0.6171004989077927,0.083
35,4,0.7439818959803031,0.086
36,0,0.3979098406035852,0.056
36,1,0.5117327383308782,0.084
36,2,0.6547097381170037,0.09
36,3,0.6797807347566105,0.06
36,4,0.882541634898803,0.037
37,0,0.4813509636000639,0.093
37,1,0.6305478807154329,0.052
37,2,0.6021003841632759,0.093
37,3,0.7324166352488442,0.097
37,4,0.7869856945632316,0.07
38,0,0.31817793167665276,0.051
38,1,0.709238727568546,0.053
38,2,0.7158110873500068,0.085
38,3,0.7791662693962935,0.085
38,4,0.7987753227153086,0.034
39,0,0.31027456285141686,0.068
39,1,0.5975119733417751,0.055
39,2,0.5852942618497861,0.038
39,3,0.7412931454275624,0.073
39,4,0.7436275447196026,0.037
40,0,0.4244966571108723,0.035
40,1,0.44930568246288705,0.088
40,2,0.5528961694381677,0.036
40,3,0.7232049937357636,0.099
40,4,0.6551915658502676,0.087
41,0,0.2592536225623445,0.096
41,1,0.4281555778747564,0.084
41,2,0.5786552848288152,0.069
41,3,0.7857659623202019,0.038
41,4,0.7840061470036573,0.064
42,0,0.398148686400761,0.034
42,1,0.47113413610798616,0.038
42,2,0.632271856033809,0.082
42,3,0.6172769056447677,0.071
42,4,0.7891239851543143,0.05
43,0,0.44017117220989416,0.091
43,1,0.5224092481810417,0.035
43,2,0.6012592400781794,0.069
43,3,0.7024510174258942,0.074
43,4,0.849799829124545,0.079
44,0,0.6153182457511557,0.071
44,1,0.42326524371119506,0.093
44,2,0.8189802933217672,0.049
44,3,0.6191701714644848,0.043
44,4,0.5876104275690194,0.071
45,0,0.3474244978319239,0.035
45,1,0.5341755975777159,0.052
45,2,0.7876170839215886,0.087
45,3,0.6101585328651642,0.094
45,4,0.8491919171506506,0.088
46,0,0.2679766792979358,0.095
46,1,0.6831458765854354,0.091
46,2,0.7179440120721287,0.099
46,3,0.6530824347895294,0.041
46,4,0.6286865470909123,0.098
47,0,0.5353872374165414,0.089
47,1,0.4885460154747382,0.059
47,2,0.7237816311973462,0.049
47,3,0.7005243699718182,0.084
47,4,0.8046980593764742,0.096
48,0,0.3549934528520757,0.062
48,1,0.5622849932347499,0.039
48,2,0.6120295631711898,0.046
48,3,0.7514438834058749,0.077
48,4,0.6465885829264378,0.038
49,0,0.5277676821898509,0.077
49,1,0.6551151975522523,0.066
49,2,0.6115674634292858,0.09
49,3,0.9060747924881987,0.091
49,4,0.9755340842443205,0.058
50,0,0.46453759495851477,0.079
50,1,0.6368631557532349,0.045
50,2,0.7058424486849588,0.057
50,3,0.5241260513576885,0.061
50,4,0.7730593165555443,0.066
51,0,0.47175422557959623,0.085
51,1,0.6628615545571293,0.09
51,2,0.4619898541785108,0.096
51,3,0.5296617560644845,0.062
51,4,0.7944452301103382,0.099
52,0,0.19325578999601234,0.074
52,1,0.49108799604872116,0.047
52,2,0.6366598246096848,0.043
52,3,0.6060120213672644,0.054
52,4,0.7937320902726829,0.077
53,0,0.49551423205012385,0.042
53,1,0.44697423816275594,0.042
53,2,0.5207127167737655,0.036
53,3,0.6892969640045442,0.044
53,4,0.6964757677580626,0.055
54,0,0.596472513291639,0.033
54,1,0.5035263551971728,0.086
54,2,0.5300274492007414,0.091
54,3,0.7213979910734222,0.094
54,4,0.7887671950309171,0.086
55,0,0.37790304004667774,0.082
55,1,0.44694988523894724,0.056
55,2,0.542418175935532,0.064
55,3,0.5484808937801448,0.062
55,4,0.9366874267444525,0.082
56,0,0.4576556963055767,0.066
56,1,0.5311250154543536,0.067
56,2,0.5872082408519234,0.067
56,3,0.6044459559399573,0.047
56,4,0.7243649254715697,0.031
57,0,0.25777462904023263,0.053
57,1,0.43534271157574733,0.038
57,2,0.4918451996385605,0.092
57,3,0.8687141635072564,0.085
57,4,0.8881639756949451,0.065
58,0,0.40773683076476186,0.071
58,1,0.4138715798671736,0.082
58,2,0.4962753845673543,0.05
58,3,0.6809661321916392,0.055
58,4,0.8926177547531642,0.055
59,0,0.5909416640470131,0.099
59,1,0.36014324261808583,0.037
59,2,0.656296923669057,0.041
59,3,0.6349357430878173,0.043
59,4,0.7512874616235304,0.05
60,0,0.4048521627944827,0.059
60,1,0.4169049883588962,0.099
60,2,0.576105195313359,0.098
60,3,0.6092436337958401,0.091
60,4,0.7423228669431667,0.042
61,0,0.47553912258257564,0.077
61,1,0.5099332305429226,0.07
61,2,0.6751387123371789,0.05
61,3,0.6337376241054153,0.053
61,4,0.857059866859316,0.06
62,0,0.23724575621168376,0.038
62,1,0.5048084946661382,0.073
62,2,0.6638592458777374,0.041
62,3,0.533847993773104,0.064
62,4,0.7348163892197841,0.054
63,0,0.40473986713164145,0.039
63,1,0.6006292809214441,0.048
63,2,0.5423108130476851,0.078
63,3,0.7529804177915282,0.063
63,4,0.9441568620657901,0.059
64,0,0.45770721271805404,0.088
64,1,0.47969546139570074,0.098
64,2,0.6371145873371309,0.096
64,3,0.6396014813284179,0.043
64,4,0.80865897874729,0.07
65,0,0.3844322764607921,0.089
65,1,0.5337602662075203,0.044
65,2,0.5588123033877532,0.041
65,3,0.7394452142378296,0.077
65,4,0.7579015519179737,0.067
66,0,0.4871124703431693,0.057
66,1,0.4673976467832159,0.087
66,2,0.39618754648221455,0.062
66,3,0.5991913689082595,0.051
66,4,0.8018418379189552,0.046
67,0,0.5676437312275283,0.093
67,1,0.5829405581183489,0.093
67,2,0.3788864690992114,0.074
67,3,0.5521413754220158,0.04
67,4,0.914375404320693,0.086
68,0,0.46327818661062853,0.093
68,1,0.7270692857804396,0.085
68,2,0.5540639100459755,0.047
68,3,0.6150155630535208,0.082
68,4,0.8071566237219393,0.083
69,0,0.35223425532348834,0.091
69,1,0.6037539944257899,0.038
69,2,0.5489983601145253,0.089
69,3,0.6730125064706628,0.086
69,4,0.7021236284217693,0.04
70,0,0.47569886166453523,0.08
70,1,0.40778346758223744,0.075
70,2,0.64134349032237,0.048
70,3,0.8876795812558066,0.054
70,4,0.6221279751095722,0.062
71,0,0.5496044311489183,0.096
71,1,0.527996862631982,0.065
71,2,0.48745109527016234,0.073
71,3,0.7109394794604893,0.079
71,4,0.8725766623898692,0.095
72,0,0.32095255445546883,0.07
72,1,0.5471468357135996,0.072
72,2,0.7593186626639397,0.095
72,3,0.6488784323568815,0.095
72,4,0.701039517974142,0.099
73,0,0.3874213079900352,0.089
73,1,0.5055724912288695,0.071
73,2,0.7094191518470948,0.058
73,3,0.684199210142101,0.086
73,4,0.757311893005258,0.03
74,0,0.29878956247398325,0.068
74,1,0.334514332813423,0.094
74,2,0.4710039100258946,0.082
74,3,0.5704921227936384,0.062
74,4,0.7740408648636395,0.04
75,0,0.2496857046881894,0.042
75,1,0.23031133570584283,0.094
75,2,0.5945705133482188,0.055
75,3,0.8848956094945345,0.031
75,4,0.9126565029547757,0.076
76,0,0.373111130944517,0.036
76,1,0.389347409125833,0.1
76,2,0.857335980324986,0.035
76,3,0.7059218434014488,0.082
76,4,0.8198084760767855,0.044
77,0,0.3855639588076058,0.043
77,1,0.4967246729784002,0.07
77,2,0.5456575228866235,0.035
77,3,0.6745022782579144,0.067
77,4,0.9503992988582689,0.061
78,0,0.5246085192497629,0.041
78,1,0.292660976759185,0.043
78,2,0.45924883052821786,0.075
78,3,0.6222183312409124,0.059
78,4,0.8935678393147461,0.032
79,0,0.5271555094994159,0.046
79,1,0.5721672064043235,0.031
79,2,0.48709482287827705,0.037
79,3,0.6475479733720226,0.076
79,4,0.8489374561227918,0.047
80,0,0.37596746018418653,0.081
80,1,0.46251791924504027,0.09
80,2,0.563903383418092,0.077
80,3,0.8159329803364248,0.044
80,4,0.8593101257968384,0.031
81,0,0.369045356068601,0.036
81,1,0.5326133022242118,0.059
81,2,0.47488864236146966,0.092
81,3,0.647727697948096,0.048
81,4,0.904900922583689,0.057
82,0,0.24433708264760964,0.074
82,1,0.560600995134564,0.059
82,2,0.39180705921162773,0.051
82,3,0.8696456368290038,0.096
82,4,0.7455080913191051,0.091
83,0,0.43991361143520713,0.064
83,1,0.511422764866204,0.06
83,2,0.6150301761461877,0.032
83,3,0.7307801768892058,0.074
83,4,0.6289831607343375,0.048
84,0,0.4170865438127942,0.099
84,1,0.48160166636473206,0.067
84,2,0.5460240319690638,0.031
84,3,0.6221695274597687,0.094
84,4,0.8195845255097682,0.049
85,0,0.30216272223849683,0.069
85,1,0.6029155637325644,0.044
85,2,0.6472597482413043,0.031
85,3,0.7256029734313876,0.072
85,4,0.8982690983945514,0.077
86,0,0.2159125768668355,0.066
86,1,0.37204230332642985,0.033
86,2,0.6517659020469123,0.036
86,3,0.6274256186846534,0.072
86,4,0.7388482197008053,0.05
87,0,0.2593338903151778,0.055
87,1,0.4024126747022667,0.07
87,2,0.7053641796607839,0.063
87,3,0.7493317900880889,0.081
87,4,0.8184836123694874,0.045
88,0,0.34243621737622265,0.065
88,1,0.5122009814645362,0.072
88,2,0.7149273326285676,0.037
88,3,0.6296823574874112,0.035
88,4,0.7965011509503038,0.078
89,0,0.577080063563551,0.06
89,1,0.5707751935455475,0.086
89,2,0.5437533224105732,0.079
89,3,0.7621809962217196,0.055
89,4,0.6429775280109544,0.036
90,0,0.3925566570899954,0.043
90,1,0.5620672097550679,0.068
90,2,0.6380197851005963,0.086
90,3,0.7610585745283822,0.076
90,4,0.8833922154548904,0.047
91,0,0.4459180079228437,0.064
91,1,0.5429618219132586,0.043
91,2,0.620768768716311,0.07
91,3,0.5918943459591737,0.095
91,4,0.9053152853332904,0.098
92,0,0.3960444846143345,0.09
92,1,0.5681500697372625,0.089
92,2,0.6938283805975998,0.033
92,3,0.6483955271782625,0.072
92,4,0.7565503772567684,0.035
93,0,0.36908278765313607,0.079
93,1,0.6255756125573521,0.035
93,2,0.5105392697780495,0.052
93,3,0.8446977884353732,0.052
93,4,0.8196554776511575,0.074
94,0,0.4267050265869259,0.046
94,1,0.5889630795623437,0.032
94,2,0.6082283989275424,0.096
94,3,0.806548037506535,0.086
94,4,0.7482711549899628,0.064
95,0,0.540934744018558,0.074
95,1,0.4554497478599228,0.059
95,2,0.74533844771177,0.082
95,3,0.6579813182904142,0.055
95,4,0.7718215391139494,0.05
96,0,0.2995859233247932,0.033
96,1,0.42322024348958714,0.031
96,2,0.5965315112613219,0.057
96,3,0.723421473253652,0.078
96,4,0.8984322398476584,0.096
97,0,0.37860111557744913,0.063
97,1,0.38772779784377015,0.099
97,2,0.638240974618405,0.046
97,3,0.7166452208213056,0.073
97,4,0.849245126400815,0.066
98,0,0.3362260015748684,0.045
98,1,0.4469003044998182,0.043
98,2,0.5362612872693482,0.034
98,3,0.8189016531107551,0.098
98,4,0.9420504247989856,0.079
99,0,0.3429253706250524,0.041
99,1,0.4447776955719029,0.046
99,2,0.6632931817755511,0.068
99,3,0.8547505201330061,0.036
99,4,0.9795877673095522,0.091
100,0,0.3387211309515614,0.092
100,1,0.4612298440064016,0.097
100,2,0.6285865390724905,0.076
100,3,0.7334456789987025,0.069
100,4,0.7823052772505951,0.056
101,0,0.3201702755461546,0.048
101,1,0.4966873027126203,0.036
101,2,0.7794557863517788,0.045
101,3,0.6482388700963828,0.09
101,4,0.8223787951638899,0.065
102,0,0.6526932425873622,0.088
102,1,0.4469131227079679,0.054
102,2,0.6681891489626312,0.049
102,3,0.8846707325736033,0.092
102,4,0.859065483069231,0.09
103,0,0.5108703580582908,0.091
103,1,0.5820482181197364,0.079
103,2,0.6507274031107297,0.078
103,3,0.8382158991037527,0.041
103,4,0.8648709887589643,0.092
104,0,0.3832881919683146,0.053
104,1,0.5146713686433323,0.082
104,2,0.6368673308872901,0.088
104,3,0.6606661187672639,0.066
104,4,0.8191099068019904,0.074
105,0,0.40464365481561493,0.048
105,1,0.5645484181141075,0.085
105,2,0.816325472330546,0.037
105,3,0.7249383683710755,0.097
105,4,0.9577453279763475,0.054
106,0,0.4607896509716539,0.037
106,1,0.5186609123156358,0.096
106,2,0.5553566385449471,0.051
106,3,0.7194089992898307,0.08
106,4,0.8132969674146876,0.054
107,0,0.32998791850608267,0.073
107,1,0.44410781527284116,0.083
107,2,0.6377211875064521,0.032
107,3,0.856552402923434,0.078
107,4,0.7934249738927013,0.061
108,0,0.2551986099583756,0.041
108,1,0.28011940433799176,0.086
108,2,0.49787671828692864,0.036
108,3,0.7708356447299353,0.078
108,4,0.6719695601329105,0.097
109,0,0.4872457328280145,0.041
109,1,0.5650201177958661,0.059
109,2,0.5900824136220617,0.075
109,3,0.5474474829075261,0.099
109,4,0.7308091930118756,0.059
110,0,0.375876394214367,0.045
110,1,0.5352055396514297,0.032
110,2,0.47484605758095555,0.091
110,3,0.844376460407326,0.063
110,4,0.8342725346377704,0.084
111,0,0.4456753219153784,0.089
111,1,0.5642722759867544,0.039
111,2,0.7329152530132431,0.032
111,3,0.719652116970147,0.086
111,4,0.8709003757588513,0.064
112,0,0.33236076979407303,0.044
112,1,0.6800940432910816,0.064
112,2,0.6128104414910789,0.049
112,3,0.6318948342525119,0.086
112,4,0.7553816566785221,0.031
113,0,0.2110459269054469,0.035
113,1,0.45476936807509233,0.072
113,2,0.35761206733710427,0.05
113,3,0.7785800158650832,0.085
113,4,0.8425457561784965,0.033
114,0,0.30330238568707873,0.047
114,1,0.495228864385802,0.099
114,2,0.5996397460909432,0.073
114,3,0.5841635310807457,0.079
114,4,0.7779035826170336,0.053
115,0,0.4026885838994531,0.066
115,1,0.4752822617479403,0.032
115,2,0.5318015752002201,0.036
115,3,0.5998379990105084,0.07
115,4,0.7718899707114045,0.078
116,0,0.34288210102172034,0.042
116,1,0.5572582781356159,0.037
116,2,0.7399355436586001,0.032
116,3,0.7924633682912768,0.096
116,4,0.8059630369920174,0.08
117,0,0.3353063222294426,0.091
117,1,0.5895193220027732,0.054
117,2,0.6635171801681969,0.087
117,3,0.8317394065634325,0.062
117,4,0.81975996046924,0.075
118,0,0.5735963803165249,0.036
118,1,0.5197910783462648,0.034
118,2,0.5348581996385552,0.091
118,3,0.6516114165945678,0.045
118,4,0.8522835488035501,0.076
119,0,0.3426299996061421,0.065
119,1,0.6727543170100712,0.046
119,2,0.6436323669674032,0.1
119,3,0.70380034781682,0.044
119,4,0.8120031326718262,0.078
120,0,0.3742623462576655,0.091
120,1,0.3331415926122411,0.081
120,2,0.5516813537700626,0.054
120,3,0.8573986763290032,0.056
120,4,0.8224451818559972,0.061
121,0,0.5047098302612155,0.081
121,1,0.6078680833431296,0.093
121,2,0.5961491530499292,0.06
121,3,0.7652322878413419,0.094
121,4,0.6423607843015751,0.045
122,0,0.5476540349725896,0.081
122,1,0.6380091354147451,0.039
122,2,0.6494030186282739,0.043
122,3,0.7260673765823906,0.047
122,4,0.7974445929008556,0.047
123,0,0.5172729019259366,0.091
123,1,0.5771698710648345,0.055
123,2,0.3151457379369924,0.072
123,3,0.6637559058596867,0.098
123,4,0.6880330105373856,0.048
124,0,0.27053185242790945,0.084
124,1,0.6160826787378519,0.039
124,2,0.5953079421120816,0.047
124,3,0.7477040827223121,0.035
124,4,0.8076821891060256,0.054
125,0,0.2717007775811431,0.088
125,1,0.3443418101340249,0.073
125,2,0.5571884839034087,0.079
125,3,0.665134786559214,0.033
125,4,0.7650742295681572,0.082
126,0,0.36783649487826175,0.089
126,1,0.707674798356084,0.086
126,2,0.7030283454031843,0.044
126,3,0.7238789159026513,0.038
126,4,0.7928398740585937,0.067
127,0,0.39627777634901584,0.096
127,1,0.5732640077215579,0.052
127,2,0.5919283419891418,0.066
127,3,0.7916327674702481,0.062
127,4,0.8346488475897993,0.066
128,0,0.6088374704780728,0.04
128,1,0.4860410371844826,0.032
128,2,0.7108182816737516,0.044
128,3,0.5960094072874469,0.077
128,4,0.7376231039304195,0.091
129,0,0.5914031353866787,0.042
129,1,0.5870067730688754,0.096
129,2,0.6495681887972604,0.078
129,3,0.9403415585238275,0.091
129,4,0.7942381202966415,0.07
130,0,0.5105525932957984,0.045
130,1,0.618703030556038,0.076
130,2,0.7633431532301096,0.037
130,3,0.5853654606981311,0.076
130,4,0.7935861653407008,0.091
131,0,0.43287624103034805,0.085
131,1,0.6613711269058647,0.091
131,2,0.645353430151398,0.058
131,3,0.8189470488924641,0.087
131,4,0.6772392184863008,0.083
132,0,0.3702436496640008,0.087
132,1,0.6375706813311619,0.038
132,2,0.5826928175716131,0.053
132,3,0.7015579047581467,0.056
132,4,0.9594505063224973,0.057
133,0,0.3153038651681672,0.061
133,1,0.4361038252310498,0.046
133,2,0.46769102065925017,0.035
133,3,0.8642015160136369,0.073
133,4,0.9009817089342634,0.062
134,0,0.49817654869915945,0.066
134,1,0.46751686164913775,0.064
134,2,0.46104275332364036,0.071
134,3,0.5354601253043108,0.067
134,4,0.9384272818510518,0.087
135,0,0.45639091200523596,0.08
135,1,0.5758928589786765,0.047
135,2,0.6281191423969376,0.095
135,3,0.6246035411133324,0.064
135,4,0.7719324923133226,0.048
136,0,0.3011408892849083,0.086
136,1,0.38964106827842293,0.068
136,2,0.6918316606002313,0.08
136,3,0.5429499396376822,0.049
136,4,0.7017512606461691,0.043
137,0,0.3775366850002976,0.078
137,1,0.5105375506145959,0.08
137,2,0.4665974505081795,0.037
137,3,0.540700626646833,0.097
137,4,0.84404747379604,0.064
138,0,0.4223914134064662,0.033
138,1,0.6364140429973845,0.074
138,2,0.6122297503032283,0.087
138,3,0.7543298029036387,0.092
138,4,0.7298008312193245,0.073
139,0,0.3337099082449052,0.059
139,1,0.3756136764608715,0.085
139,2,0.5307094802204092,0.049
139,3,0.6705050321707972,0.077
139,4,0.9247742072673735,0.037
140,0,0.3164652946740243,0.071
140,1,0.7145149127773388,0.042
140,2,0.6633776880932098,0.045
140,3,0.7413799097451498,0.037
140,4,0.804381147197911,0.072
141,0,0.3852997998371512,0.068
141,1,0.44425082149921663,0.072
141,2,0.4630197020420922,0.065
141,3,0.6196325432030269,0.06
141,4,0.9639116805444068,0.08
142,0,0.4568983079185276,0.049
142,1,0.6628396623128539,0.036
142,2,0.5418319086051356,0.046
142,3,0.5985243269307132,0.055
142,4,0.8034083468259227,0.035
143,0,0.32300267689413587,0.086
143,1,0.5233785911790748,0.092
143,2,0.4444104353796372,0.076
143,3,0.5006264357428544,0.053
143,4,0.8374056569847572,0.077
144,0,0.5672572386837704,0.063
144,1,0.5419019009366045,0.034
144,2,0.6558326912521723,0.042
144,3,0.7076005391412411,0.078
144,4,0.8169360824036078,0.037
145,0,0.258628550309502,0.062
145,1,0.42644700574102334,0.077
145,2,0.7236093175210437,0.086
145,3,0.590768723532742,0.099
145,4,0.7683591550305199,0.095
146,0,0.5213097699979183,0.066
146,1,0.5141716913639904,0.074
146,2,0.6192049116490032,0.039
146,3,0.6690883535797498,0.088
146,4,0.8708108676688591,0.033
147,0,0.49567023167945845,0.051
147,1,0.421401053949205,0.036
147,2,0.46687670464422215,0.096
147,3,0.5163794626896703,0.058
147,4,0.8507991326912544,0.061
148,0,0.43885786045309644,0.094
148,1,0.749299951743279,0.065
148,2,0.6081829358547565,0.057
148,3,0.6901110346808856,0.091
148,4,0.8267392314071903,0.085
149,0,0.4321697806196014,0.051
149,1,0.48250402433045914,0.042
149,2,0.5244254840507155,0.079
149,3,0.7028181157369128,0.075
149,4,0.7990881003355796,0.088
150,0,0.3974973041254856,0.072
150,1,0.5817766299200287,0.084
150,2,0.601035261984338,0.058
150,3,0.568816376764984,0.04
150,4,0.7390487797840717,0.032
151,0,0.38130286970145544,0.039
151,1,0.5056649924897108,0.098
151,2,0.6529692754356731,0.06
151,3,0.706447441481012,0.061
151,4,0.6024533433646129,0.037
152,0,0.27903052571588927,0.073
152,1,0.5599928729996204,0.076
152,2,0.5786557129069791,0.034
152,3,0.8490726136849952,0.1
152,4,0.8148667457202112,0.099
153,0,0.36629140288819606,0.047
153,1,0.43865973364590605,0.078
153,2,0.5697530313511872,0.034
153,3,0.7160573981049864,0.087
153,4,0.8003046020153415,0.073
154,0,0.4949554135441324,0.067
154,1,0.35151020315500964,0.06
154,2,0.46331213015845785,0.056
154,3,0.6775234598107316,0.059
154,4,0.8541462728204788,0.084
155,0,0.4759155160302647,0.031
155,1,0.44234895992732803,0.031
155,2,0.340895770785509,0.048
155,3,0.6453755551747516,0.067
155,4,0.8391804005402547,0.045
156,0,0.39846901508270044,0.038
156,1,0.5579291499601089,0.068
156,2,0.7196571501664492,0.037
156,3,0.684147042697303,0.064
156,4,0.755671774880849,0.082
157,0,0.3115197285973099,0.063
157,1,0.36280988570686434,0.062
157,2,0.4386438602123258,0.085
157,3,0.6330927261340082,0.078
157,4,0.9039904687396076,0.061
158,0,0.4677925871339269,0.033
158,1,0.45120885918542974,0.093
158,2,0.8157308213265504,0.076
158,3,0.6394285076996661,0.093
158,4,0.9301741289398798,0.035
159,0,0.5561511196726853,0.066
159,1,0.5459972142939117,0.066
159,2,0.5322284630247893,0.078
159,3,0.6634678448687891,0.035
159,4,0.8184680305864909,0.031
160,0,0.2652873710470304,0.054
160,1,0.40283859614893486,0.084
160,2,0.49530890173180603,0.042
160,3,0.7536652752527285,0.037
160,4,0.9185704154662997,0.049
161,0,0.4718953310665067,0.031
161,1,0.5996047685805816,0.074
161,2,0.5243204911430539,0.057
161,3,0.6677320161157864,0.073
161,4,0.7749166983544953,0.084
162,0,0.4455887772081608,0.033
162,1,0.7165002344901084,0.098
162,2,0.5356481769619856,0.099
162,3,0.7927840128081237,0.072
162,4,0.9528468426412532,0.087
163,0,0.45078357562896243,0.076
163,1,0.46350472704571144,0.095
163,2,0.5160790332660994,0.046
163,3,0.5955190805978966,0.061
163,4,0.6033643410623999,0.073
164,0,0.3778746376414228,0.092
164,1,0.47231867001110794,0.075
164,2,0.6860473488359745,0.09
164,3,0.6416922561431061,0.089
164,4,0.7832878286213589,0.083
165,0,0.42825799504883,0.062
165,1,0.5490974951638251,0.084
